game_id,team1_id,team2_id,season,team1_seed,team2_seed,team1_position,team2_position,strongseed,weakseed,team1_region,team2_region,slot,host,host_lat,host_long,team1_name,team2_name,team1_rpi_rating,team2_rpi_rating,team1_fg2pct,team1_fg3pct,team1_ftpct,team1_blockpct,team1_oppfg2pct,team1_oppfg3pct,team1_oppftpct,team1_oppblockpct,team1_fg3rate,team1_oppfg3rate,team1_arate,team1_opparate,team1_stlrate,team1_oppstlrate,team2_fg2pct,team2_fg3pct,team2_ftpct,team2_blockpct,team2_oppfg2pct,team2_oppfg3pct,team2_oppftpct,team2_oppblockpct,team2_fg3rate,team2_oppfg3rate,team2_arate,team2_opparate,team2_stlrate,team2_oppstlrate,team1_tempo,team1_adjtempo,team1_oe,team1_adjoe,team1_de,team1_adjde,team2_tempo,team2_adjtempo,team2_oe,team2_adjoe,team2_de,team2_adjde,team1_lat,team1_long,team2_lat,team2_long,team1_coaches_preseason,team2_coaches_preseason,team1_coaches_before_final,team2_coaches_before_final,team1_ap_preseason,team2_ap_preseason,team1_ap_final,team2_ap_final
2018-1437-1417,1437,1417,2018,1,11,W01,W11b,1,11,W,W,R4W1,boston,42.3601,-71.0589,Villanova,UCLA,0.667,0.583,59.7135183527305,39.794871794871796,77.1285475792988,10.219530658592,49.280847842543494,32.7823691460055,75.3346080305927,8.1468218442256,46.6061185468451,35.466536394724,53.744075829383895,53.5433070866142,0.0940747417606896,0.0642360571493696,51.31244707874679,38.3141762452107,72.1985815602837,10.1214574898785,47.3684210526316,34.9382716049383,70.0331125827815,6.85859441151566,39.867617107943,39.6088019559902,53.2008830022075,51.1520737327189,0.0781420969196855,0.081131138878362,70.2,68.3,127.4,122.8,96.0,99.9,71.5,70.5,116.4,111.9,102.1,104.1,40.039388,-75.345457,34.068892,-118.443901,2.0,,2.0,,2.0,,2.0,
2018-1437-1293,1437,1293,2018,1,12,W01,W12,1,12,W,W,R3W1,boston,42.3601,-71.0589,Villanova,Murray St,0.667,0.575,59.7135183527305,39.794871794871796,77.1285475792988,10.219530658592,49.280847842543494,32.7823691460055,75.3346080305927,8.1468218442256,46.6061185468451,35.466536394724,53.744075829383895,53.5433070866142,0.0940747417606896,0.0642360571493696,54.5177664974619,37.442218798151,72.7722772277228,8.24742268041237,47.235238987816295,30.795262267343503,72.2,9.74619289340102,39.718482252142,35.6453558504222,53.3333333333333,41.545189504373205,0.0973161628899334,0.0784643407594227,70.2,68.3,127.4,122.8,96.0,99.9,67.7,67.3,113.1,114.7,100.4,97.5,40.039388,-75.345457,36.61241,-88.323493,2.0,,2.0,,2.0,,2.0,
2018-1437-1267,1437,1267,2018,1,13,W01,W13,1,13,W,W,R3W1,boston,42.3601,-71.0589,Villanova,Marshall,0.667,0.552,59.7135183527305,39.794871794871796,77.1285475792988,10.219530658592,49.280847842543494,32.7823691460055,75.3346080305927,8.1468218442256,46.6061185468451,35.466536394724,53.744075829383895,53.5433070866142,0.0940747417606896,0.0642360571493696,56.1151079136691,35.584137191854204,76.63690476190479,12.785388127853901,48.467058056099205,34.8942598187311,67.76729559748429,8.00359712230216,45.6234718826406,30.159453302961303,58.47280334728029,50.1026694045175,0.0856640941120739,0.08684839034403799,70.2,68.3,127.4,122.8,96.0,99.9,75.9,74.8,109.3,109.0,103.9,102.9,40.039388,-75.345457,38.42261,-82.43065,2.0,,2.0,,2.0,,2.0,
2018-1437-1372,1437,1372,2018,1,14,W01,W14,1,14,W,W,R4W1,boston,42.3601,-71.0589,Villanova,SF Austin,0.667,0.536,59.7135183527305,39.794871794871796,77.1285475792988,10.219530658592,49.280847842543494,32.7823691460055,75.3346080305927,8.1468218442256,46.6061185468451,35.466536394724,53.744075829383895,53.5433070866142,0.0940747417606896,0.0642360571493696,52.0408163265306,37.4113475177305,70.1149425287356,9.64630225080386,47.0525187566988,35.738255033557,69.390402075227,9.86394557823129,32.4137931034483,38.9797253106606,49.574726609963506,59.2024539877301,0.12970272639255698,0.102203915143252,70.2,68.3,127.4,122.8,96.0,99.9,72.7,71.1,105.0,107.2,99.4,94.0,40.039388,-75.345457,31.585620000000002,-94.58546,2.0,,2.0,,2.0,,2.0,
2018-1437-1168,1437,1168,2018,1,15,W01,W15,1,15,W,W,R4W1,boston,42.3601,-71.0589,Villanova,CS Fullerton,0.667,0.522,59.7135183527305,39.794871794871796,77.1285475792988,10.219530658592,49.280847842543494,32.7823691460055,75.3346080305927,8.1468218442256,46.6061185468451,35.466536394724,53.744075829383895,53.5433070866142,0.0940747417606896,0.0642360571493696,52.241537053979904,34.331797235023,73.6842105263158,8.58407079646018,45.221238938053105,36.25,76.0204081632653,9.78956999085087,28.421741977734104,33.1360946745562,49.8611111111111,51.68067226890761,0.0911044578733721,0.0808184706941204,70.2,68.3,127.4,122.8,96.0,99.9,69.8,69.5,105.0,103.0,103.7,101.5,40.039388,-75.345457,33.883627000000004,-117.885349,2.0,,2.0,,2.0,,2.0,
2018-1437-1254,1437,1254,2018,1,16,W01,W16a,1,16,W,W,R1W1,pittsburgh,40.4417,-80.0,Villanova,Long Island,0.667,0.463,59.7135183527305,39.794871794871796,77.1285475792988,10.219530658592,49.280847842543494,32.7823691460055,75.3346080305927,8.1468218442256,46.6061185468451,35.466536394724,53.744075829383895,53.5433070866142,0.0940747417606896,0.0642360571493696,52.3364485981308,34.8464619492657,69.6356275303644,7.63022743947175,50.4035216434336,32.7247191011236,69.36936936936941,7.56159728122345,38.8888888888889,34.3132530120482,46.4082098061574,47.0652173913044,0.0766455093125335,0.0908082664681104,70.2,68.3,127.4,122.8,96.0,99.9,72.5,71.4,103.3,105.5,111.1,105.5,40.039388,-75.345457,40.690134,-73.98087199999999,2.0,,2.0,,2.0,,2.0,
2018-1437-1347,1437,1347,2018,1,16,W01,W16b,1,16,W,W,R1W1,pittsburgh,40.4417,-80.0,Villanova,Radford,0.667,0.521,59.7135183527305,39.794871794871796,77.1285475792988,10.219530658592,49.280847842543494,32.7823691460055,75.3346080305927,8.1468218442256,46.6061185468451,35.466536394724,53.744075829383895,53.5433070866142,0.0940747417606896,0.0642360571493696,47.303689687795604,35.1002865329513,73.3333333333333,8.95091434071222,48.4119345524543,34.153846153846196,76.0828625235405,9.93377483443709,39.7720797720798,38.4843102427472,51.006711409396,49.7931034482759,0.0979667058695151,0.0834171950968149,70.2,68.3,127.4,122.8,96.0,99.9,63.3,62.7,103.6,104.0,103.6,100.5,40.039388,-75.345457,37.136914000000004,-80.54973100000001,2.0,,2.0,,2.0,,2.0,
2018-1437-1242,1437,1242,2018,1,1,W01,X01,1,1,W,X,R5WX,san_antonio,29.4167,-98.5,Villanova,Kansas,0.667,0.648,59.7135183527305,39.794871794871796,77.1285475792988,10.219530658592,49.280847842543494,32.7823691460055,75.3346080305927,8.1468218442256,46.6061185468451,35.466536394724,53.744075829383895,53.5433070866142,0.0940747417606896,0.0642360571493696,56.5362198168193,40.2567094515753,70.0,10.9737248840804,48.145285935085,32.6708074534162,71.9769673704415,10.07493755204,41.642371234208,38.3515959980943,56.4453125,48.6455981941309,0.0943401170865675,0.08008427717126401,70.2,68.3,127.4,122.8,96.0,99.9,70.1,68.4,120.9,116.0,97.7,101.4,40.039388,-75.345457,38.957351,-95.24587,2.0,3.0,2.0,3.0,2.0,4.0,2.0,4.0
2018-1437-1181,1437,1181,2018,1,2,W01,X02,1,2,W,X,R5WX,san_antonio,29.4167,-98.5,Villanova,Duke,0.667,0.64,59.7135183527305,39.794871794871796,77.1285475792988,10.219530658592,49.280847842543494,32.7823691460055,75.3346080305927,8.1468218442256,46.6061185468451,35.466536394724,53.744075829383895,53.5433070866142,0.0940747417606896,0.0642360571493696,55.64821834723271,37.7931034482759,70.8274894810659,13.1892697466468,44.78390461997021,32.092426187419804,73.8758029978587,6.7475360121304,35.469667318982395,36.7279585101367,57.3412698412698,55.6991774383079,0.10538616806544099,0.08158929140550299,70.2,68.3,127.4,122.8,96.0,99.9,71.0,70.0,122.6,118.7,93.5,97.3,40.039388,-75.345457,36.00159,-78.94226,2.0,6.0,2.0,6.0,2.0,9.0,2.0,9.0
2018-1437-1277,1437,1277,2018,1,3,W01,X03,1,3,W,X,R5WX,san_antonio,29.4167,-98.5,Villanova,Michigan St,0.667,0.619,59.7135183527305,39.794871794871796,77.1285475792988,10.219530658592,49.280847842543494,32.7823691460055,75.3346080305927,8.1468218442256,46.6061185468451,35.466536394724,53.744075829383895,53.5433070866142,0.0940747417606896,0.0642360571493696,55.453788509575396,41.2816691505216,75.0737463126844,18.8226181254841,38.4198295894655,33.3333333333333,72.4489795918367,6.744379683597,35.8440170940171,35.8030830432621,67.6564156945917,54.7554347826087,0.0596902738014967,0.0879878850851692,70.2,68.3,127.4,122.8,96.0,99.9,68.3,67.1,120.0,118.0,93.6,94.9,40.039388,-75.345457,42.724759999999996,-84.473639,2.0,5.0,2.0,5.0,2.0,5.0,2.0,5.0
2018-1437-1120,1437,1120,2018,1,4,W01,X04,1,4,W,X,R5WX,san_antonio,29.4167,-98.5,Villanova,Auburn,0.667,0.619,59.7135183527305,39.794871794871796,77.1285475792988,10.219530658592,49.280847842543494,32.7823691460055,75.3346080305927,8.1468218442256,46.6061185468451,35.466536394724,53.744075829383895,53.5433070866142,0.0940747417606896,0.0642360571493696,49.4222222222222,36.6197183098592,78.5804816223067,15.4464285714286,47.1428571428571,35.3909465020576,72.6760563380282,9.33333333333333,43.095599393019704,39.426717144402396,53.3410138248848,52.162849872773506,0.10123297940780801,0.083793684635875,70.2,68.3,127.4,122.8,96.0,99.9,73.5,72.3,118.2,113.5,97.6,99.9,40.039388,-75.345457,32.600201,-85.492409,2.0,21.0,2.0,21.0,2.0,19.0,2.0,19.0
2018-1437-1155,1437,1155,2018,1,5,W01,X05,1,5,W,X,R5WX,san_antonio,29.4167,-98.5,Villanova,Clemson,0.667,0.622,59.7135183527305,39.794871794871796,77.1285475792988,10.219530658592,49.280847842543494,32.7823691460055,75.3346080305927,8.1468218442256,46.6061185468451,35.466536394724,53.744075829383895,53.5433070866142,0.0940747417606896,0.0642360571493696,51.2264150943396,36.6391184573003,75.6978653530378,13.327601031814302,44.2820292347377,35.4838709677419,70.281124497992,11.037735849056599,40.6494960806271,36.9647696476965,52.163164400494395,47.8203434610304,0.0840486512385054,0.0868194858947198,70.2,68.3,127.4,122.8,96.0,99.9,67.1,65.6,113.8,108.1,93.5,97.3,40.039388,-75.345457,34.677329,-82.834463,2.0,18.0,2.0,18.0,2.0,20.0,2.0,20.0
2018-1437-1395,1437,1395,2018,1,6,W01,X06,1,6,W,X,R5WX,san_antonio,29.4167,-98.5,Villanova,TCU,0.667,0.6,59.7135183527305,39.794871794871796,77.1285475792988,10.219530658592,49.280847842543494,32.7823691460055,75.3346080305927,8.1468218442256,46.6061185468451,35.466536394724,53.744075829383895,53.5433070866142,0.0940747417606896,0.0642360571493696,55.2083333333333,40.0295420974889,70.77625570776259,9.44170771756979,50.4105090311987,37.920937042459705,72.89879931389359,10.897435897435901,35.168831168831204,35.9284587059442,62.6041666666667,57.6174112256586,0.09209951986032301,0.0872981230903536,70.2,68.3,127.4,122.8,96.0,99.9,70.3,68.7,120.6,116.0,101.7,106.4,40.039388,-75.345457,32.709568,-97.361537,2.0,,2.0,,2.0,,2.0,
2018-1437-1348,1437,1348,2018,1,7,W01,X07,1,7,W,X,R5WX,san_antonio,29.4167,-98.5,Villanova,Rhode Island,0.667,0.619,59.7135183527305,39.794871794871796,77.1285475792988,10.219530658592,49.280847842543494,32.7823691460055,75.3346080305927,8.1468218442256,46.6061185468451,35.466536394724,53.744075829383895,53.5433070866142,0.0940747417606896,0.0642360571493696,51.087771942985704,34.991974317817004,70.6867671691792,9.5360824742268,50.257731958762896,33.0708661417323,73.3823529411765,7.426856714178539,31.850715746421297,30.3827751196172,54.3937708565072,48.472775564409,0.107923981045851,0.0800436192756727,70.2,68.3,127.4,122.8,96.0,99.9,69.2,68.7,111.7,109.9,97.3,98.0,40.039388,-75.345457,41.481615999999995,-71.531052,2.0,22.0,2.0,22.0,2.0,,2.0,
2018-1437-1371,1437,1371,2018,1,8,W01,X08,1,8,W,X,R5WX,san_antonio,29.4167,-98.5,Villanova,Seton Hall,0.667,0.5920000000000001,59.7135183527305,39.794871794871796,77.1285475792988,10.219530658592,49.280847842543494,32.7823691460055,75.3346080305927,8.1468218442256,46.6061185468451,35.466536394724,53.744075829383895,53.5433070866142,0.0940747417606896,0.0642360571493696,51.9450800915332,36.40625,69.2878338278932,9.218106995884769,49.7942386831276,33.3793103448276,73.21428571428571,8.23798627002288,32.8036904151717,37.3711340206186,55.470459518599604,48.406139315230206,0.0878467707570775,0.0830392360390284,70.2,68.3,127.4,122.8,96.0,99.9,71.0,69.3,116.3,110.6,99.0,102.6,40.039388,-75.345457,40.742859,-74.24875300000001,2.0,,2.0,,2.0,,2.0,
2018-1437-1301,1437,1301,2018,1,9,W01,X09,1,9,W,X,R5WX,san_antonio,29.4167,-98.5,Villanova,NC State,0.667,0.565,59.7135183527305,39.794871794871796,77.1285475792988,10.219530658592,49.280847842543494,32.7823691460055,75.3346080305927,8.1468218442256,46.6061185468451,35.466536394724,53.744075829383895,53.5433070866142,0.0940747417606896,0.0642360571493696,52.05167173252279,37.2230428360414,69.9704142011834,9.486780715396579,53.499222395023295,31.5789473684211,69.74110032362461,9.80243161094225,33.968891118916204,32.101372756071804,55.1760939167556,50.5681818181818,0.103701943331209,0.08598619467879401,70.2,68.3,127.4,122.8,96.0,99.9,72.0,71.4,116.4,111.9,101.3,103.1,40.039388,-75.345457,35.785111,-78.67451700000001,2.0,,2.0,,2.0,,2.0,
2018-1437-1328,1437,1328,2018,1,10,W01,X10,1,10,W,X,R5WX,san_antonio,29.4167,-98.5,Villanova,Oklahoma,0.667,0.573,59.7135183527305,39.794871794871796,77.1285475792988,10.219530658592,49.280847842543494,32.7823691460055,75.3346080305927,8.1468218442256,46.6061185468451,35.466536394724,53.744075829383895,53.5433070866142,0.0940747417606896,0.0642360571493696,53.39558573853989,36.319018404908,74.84848484848479,11.0773899848255,49.4688922610015,36.0613810741688,70.68645640074209,11.5449915110357,40.8931259407928,37.238095238095205,50.4864864864865,48.7152034261242,0.0850793187398669,0.0879987071279996,70.2,68.3,127.4,122.8,96.0,99.9,76.8,75.8,115.1,109.9,100.7,105.9,40.039388,-75.345457,35.208152,-97.44569200000001,2.0,,2.0,,2.0,,2.0,
2018-1437-1113,1437,1113,2018,1,11,W01,X11a,1,11,W,X,R5WX,san_antonio,29.4167,-98.5,Villanova,Arizona St,0.667,0.564,59.7135183527305,39.794871794871796,77.1285475792988,10.219530658592,49.280847842543494,32.7823691460055,75.3346080305927,8.1468218442256,46.6061185468451,35.466536394724,53.744075829383895,53.5433070866142,0.0940747417606896,0.0642360571493696,53.2971996386631,36.39947437582129,73.81864623243929,9.87544483985765,50.355871886120994,34.182305630026804,72.396694214876,9.84643179765131,40.7387580299786,39.8930481283422,50.6343713956171,57.125456760048706,0.0899213188460097,0.07361206003570402,70.2,68.3,127.4,122.8,96.0,99.9,72.6,71.6,117.7,114.1,102.9,103.3,40.039388,-75.345457,33.421921999999995,-111.94001100000001,2.0,,2.0,,2.0,,2.0,
2018-1437-1393,1437,1393,2018,1,11,W01,X11b,1,11,W,X,R5WX,san_antonio,29.4167,-98.5,Villanova,Syracuse,0.667,0.578,59.7135183527305,39.794871794871796,77.1285475792988,10.219530658592,49.280847842543494,32.7823691460055,75.3346080305927,8.1468218442256,46.6061185468451,35.466536394724,53.744075829383895,53.5433070866142,0.0940747417606896,0.0642360571493696,46.6555183946488,32.1666666666667,74.0638002773925,17.9337231968811,44.8343079922027,32.8320802005013,74.2556917688266,8.77926421404682,33.4075723830735,43.75,48.202396804261,73.9612188365651,0.11045127897035402,0.0961249624511865,70.2,68.3,127.4,122.8,96.0,99.9,64.5,63.4,107.7,103.0,94.1,98.3,40.039388,-75.345457,43.037587,-76.135062,2.0,,2.0,,2.0,,2.0,
2018-1437-1308,1437,1308,2018,1,12,W01,X12,1,12,W,X,R5WX,san_antonio,29.4167,-98.5,Villanova,New Mexico St,0.667,0.584,59.7135183527305,39.794871794871796,77.1285475792988,10.219530658592,49.280847842543494,32.7823691460055,75.3346080305927,8.1468218442256,46.6061185468451,35.466536394724,53.744075829383895,53.5433070866142,0.0940747417606896,0.0642360571493696,52.332485156912604,33.976261127596395,64.2592592592593,8.498583569405099,45.04249291784701,30.8306709265176,72.1340388007055,6.446140797285839,36.3734484619536,37.1513353115727,48.8179669030733,41.044776119403,0.0789193750631415,0.0670339270114635,70.2,68.3,127.4,122.8,96.0,99.9,69.8,68.2,108.5,107.9,94.9,92.5,40.039388,-75.345457,32.282875,-106.747841,2.0,,2.0,,2.0,,2.0,
2018-1437-1158,1437,1158,2018,1,13,W01,X13,1,13,W,X,R5WX,san_antonio,29.4167,-98.5,Villanova,Col Charleston,0.667,0.57,59.7135183527305,39.794871794871796,77.1285475792988,10.219530658592,49.280847842543494,32.7823691460055,75.3346080305927,8.1468218442256,46.6061185468451,35.466536394724,53.744075829383895,53.5433070866142,0.0940747417606896,0.0642360571493696,51.7808219178082,36.3777089783282,76.7550702028081,10.2610261026103,48.78487848784879,35.126582278481,75.64102564102559,9.31506849315068,37.10511200459511,36.259323006311,42.768079800498796,48.9528795811518,0.079581478130075,0.0594464053501765,70.2,68.3,127.4,122.8,96.0,99.9,65.9,64.6,109.9,111.9,105.2,103.5,40.039388,-75.345457,38.332577,-81.618667,2.0,,2.0,,2.0,,2.0,
2018-1437-1137,1437,1137,2018,1,14,W01,X14,1,14,W,X,R5WX,san_antonio,29.4167,-98.5,Villanova,Bucknell,0.667,0.557,59.7135183527305,39.794871794871796,77.1285475792988,10.219530658592,49.280847842543494,32.7823691460055,75.3346080305927,8.1468218442256,46.6061185468451,35.466536394724,53.744075829383895,53.5433070866142,0.0940747417606896,0.0642360571493696,55.573905862923205,34.3112244897959,71.80094786729859,10.633802816901401,46.549295774647895,33.1818181818182,69.5530726256983,9.08340214698596,39.2982456140351,31.7307692307692,52.2292993630573,48.5227272727273,0.0763541874875075,0.09074555266839901,70.2,68.3,127.4,122.8,96.0,99.9,72.5,71.4,109.2,110.4,102.4,98.9,40.039388,-75.345457,40.954489,-76.886275,2.0,,2.0,,2.0,,2.0,
